target,text,processed_text
1,"FREE RING TONE just text ""POLYS"" to 87131. Then every week get a new tone. 0870737910216yrs only £1.50/wk.",free ring tone just text poli to then everi week get a new tone yr onli wk
0,Unni thank you dear for the recharge..Rakhesh,unni thank you dear for the recharg rakhesh
0,I know I'm lacking on most of this particular dramastorm's details but for the most part I'm not worried about that,i know i m lack on most of thi particular dramastorm s detail but for the most part i m not worri about that
0,Haha... They cant what... At the most tmr forfeit... haha so how?,haha they cant what at the most tmr forfeit haha so how
0,"Hey there! Glad u r better now. I hear u treated urself to a digi cam, is it good? We r off at 9pm. Have a fab new year, c u in coupla wks!",hey there glad u r better now i hear u treat urself to a digi cam is it good we r off at pm have a fab new year c u in coupla wk
0,No way I'm going back there!,no way i m go back there
1,"URGENT! Your mobile No 077xxx WON a £2,000 Bonus Caller Prize on 02/06/03! This is the 2nd attempt to reach YOU! Call 09066362206 ASAP! BOX97N7QP, 150ppm",urgent your mobil no xxx won a bonu caller prize on thi is the nd attempt to reach you call asap box n qp ppm
0,I WILL CAL YOU SIR. In meeting,i will cal you sir in meet
0,"That's what I love to hear :V see you sundayish, then",that s what i love to hear v see you sundayish then
0,"Sorry da thangam, very very sorry i am held up with prasad.",sorri da thangam veri veri sorri i am held up with prasad
0,Tiwary to rcb.battle between bang and kochi.,tiwari to rcb battl between bang and kochi
0,Thank god they are in bed!,thank god they are in bed
0,No I don't have cancer. Moms making a big deal out of a regular checkup aka pap smear,no i don t have cancer mom make a big deal out of a regular checkup aka pap smear
0,Am in gobi arts college,am in gobi art colleg
0,Why she wants to talk to me,whi she want to talk to me
0,Pandy joined 4w technologies today.he got job..,pandi join w technolog today he got job
1,"You are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a £500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18",you are guarante the latest nokia phone a gb ipod mp player or a prize txt word collect to no ibhltd ldnw h p mtmsgrcvd
0,"They can try! They can get lost, in fact. Tee hee",they can tri they can get lost in fact tee hee
0,Hi! You just spoke to MANEESHA V. We'd like to know if you were satisfied with the experience. Reply Toll Free with Yes or No.,hi you just spoke to maneesha v we d like to know if you were satisfi with the experi repli toll free with ye or no
0,My friends use to call the same.,my friend use to call the same
0,"Sorry, I'll call later",sorri i ll call later
0,"Em, its olowoyey@ usc.edu have a great time in argentina. Not sad about secretary, everything is a blessing",em it olowoyey usc edu have a great time in argentina not sad about secretari everyth is a bless
0,"It,,s a taxt massage....tie-pos argh ok! Lool!",it s a taxt massag tie po argh ok lool
0,"Hi, can i please get a  &lt;#&gt;  dollar loan from you. I.ll pay you back by mid february. Pls.",hi can i pleas get a lt gt dollar loan from you i ll pay you back by mid februari pl
0,"You might want to pull out more just in case and just plan on not spending it if you can, I don't have much confidence in derek and taylor's money management",you might want to pull out more just in case and just plan on not spend it if you can i don t have much confid in derek and taylor s money manag
0,Do you like shaking your booty on the dance floor?,do you like shake your booti on the danc floor
0,"Text me when you get off, don't call, my phones having problems",text me when you get off don t call my phone have problem
0,No need for the drug anymore.,no need for the drug anymor
0,Sorry da:)i was thought of calling you lot of times:)lil busy.i will call you at noon..,sorri da i wa thought of call you lot of time lil busi i will call you at noon
0,Its sarcasm.. .nt scarcasim,it sarcasm nt scarcasim
0,Great! I have to run now so ttyl!,great i have to run now so ttyl
0,Feel like trying kadeem again? :V,feel like tri kadeem again v
0,Dai  &lt;#&gt;  naal eruku.,dai lt gt naal eruku
0,Not yet chikku..wat abt u?,not yet chikku wat abt u
0,Ok...,ok
0,Want to finally have lunch today?,want to final have lunch today
0,Do you know when dad will be back?,do you know when dad will be back
1,"Hello darling how are you today? I would love to have a chat, why dont you tell me what you look like and what you are in to sexy?",hello darl how are you today i would love to have a chat whi dont you tell me what you look like and what you are in to sexi
1,8007 FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W4 5WQ norm 150p/tone 16+,free for st week no nokia tone ur mob everi week just txt nokia to get txting and tell ur mate www getz co uk pobox w wq norm p tone
0,He remains a bro amongst bros,he remain a bro amongst bro
0,R u meeting da ge at nite tmr?,r u meet da ge at nite tmr
0,"* Was a nice day and, impressively, i was sensible, went home early and now feel fine. Or am i just boring?! When's yours, i can't remember.",wa a nice day and impress i wa sensibl went home earli and now feel fine or am i just bore when s your i can t rememb
0,Why de. You looking good only:-)..,whi de you look good onli
1,Wanna get laid 2nite? Want real Dogging locations sent direct to ur mobile? Join the UK's largest Dogging Network. Txt PARK to 69696 now! Nyt. ec2a. 3lp £1.50/msg,wanna get laid nite want real dog locat sent direct to ur mobil join the uk s largest dog network txt park to now nyt ec a lp msg
1,we tried to contact you re your response to our offer of a new nokia fone and camcorder hit reply or call 08000930705 for delivery,we tri to contact you re your respons to our offer of a new nokia fone and camcord hit repli or call for deliveri
0,Yes. They replied my mail. I'm going to the management office later. Plus will in to bank later also.or on wednesday.,ye they repli my mail i m go to the manag offic later plu will in to bank later also or on wednesday
0,"That's cool, I'll come by like  &lt;#&gt; ish",that s cool i ll come by like lt gt ish
0,Super msg da:)nalla timing.,super msg da nalla time
0,"Good afternoon, my boytoy ... How are you feeling today ? Better I hope? Are you being my good boy? Are you my obedient, slave? Do you please your Queen?",good afternoon my boytoy how are you feel today better i hope are you be my good boy are you my obedi slave do you pleas your queen
0,I am 6 ft. We will be a good combination!,i am ft we will be a good combin
0,I'm sick !! I'm needy !! I want you !! *pouts* *stomps feet* Where are you ?! *pouts* *stomps feet* I want my slave !! I want him now !!,i m sick i m needi i want you pout stomp feet where are you pout stomp feet i want my slave i want him now
0,* Am on a train back from northampton so i'm afraid not!,am on a train back from northampton so i m afraid not
0,Where in abj are you serving. Are you staying with dad or alone.,where in abj are you serv are you stay with dad or alon
0,Was playng 9 doors game and gt racing on phone lol,wa playng door game and gt race on phone lol
1,"New Tones This week include: 1)McFly-All Ab.., 2) Sara Jorge-Shock.. 3) Will Smith-Switch.. To order follow instructions on next message",new tone thi week includ mcfli all ab sara jorg shock will smith switch to order follow instruct on next messag
0,"Solve d Case : A Man Was Found Murdered On  &lt;DECIMAL&gt; . &lt;#&gt;  AfterNoon. 1,His wife called Police. 2,Police questioned everyone. 3,Wife: Sir,I was sleeping, when the murder took place. 4.Cook: I was cooking. 5.Gardener: I was picking vegetables. 6.House-Maid: I went 2 d post office. 7.Children: We went 2 play. 8.Neighbour: We went 2 a marriage. Police arrested d murderer Immediately. Who's It? Reply With Reason, If U r Brilliant.",solv d case a man wa found murder on lt decim gt lt gt afternoon hi wife call polic polic question everyon wife sir i wa sleep when the murder took place cook i wa cook garden i wa pick veget hous maid i went d post offic children we went play neighbour we went a marriag polic arrest d murder immedi who s it repli with reason if u r brilliant
0,I'm on da bus going home...,i m on da bu go home
0,I got a call from a landline number. . . I am asked to come to anna nagar . . . I will go in the afternoon,i got a call from a landlin number i am ask to come to anna nagar i will go in the afternoon
0,I'm okay. Chasing the dream. What's good. What are you doing next.,i m okay chase the dream what s good what are you do next
0,Yupz... I've oredi booked slots 4 my weekends liao... ,yupz i ve oredi book slot my weekend liao
1,URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050003091 from land line. Claim C52. Valid 12hrs only,urgent we are tri to contact u today draw show that you have won a prize guarante call from land line claim c valid hr onli
0,There r many model..sony ericson also der.. &lt;#&gt; ..it luks good bt i forgot modl no,there r mani model soni ericson also der lt gt it luk good bt i forgot modl no
0,Okie,oki
0,Yes I know the cheesy songs from frosty the snowman :),ye i know the cheesi song from frosti the snowman
0,"Ya ok, vikky vl c witin  &lt;#&gt; mins and il reply u..",ya ok vikki vl c witin lt gt min and il repli u
